"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Gene"	"sig"	"log10Pval"	"fcpos"
"ENSG00000099204.20-ABLIM1"	-12.9060497871915	32.6683483929824	-7.50186775080343	9.46887321350515e-09	1.0099884840574e-05	9.96783975865958	"ENSG00000099204.20-ABLIM1"	TRUE	4.99568357803799	FALSE
"ENSG00000189056.14-RELN"	-1.63651661305424	1.32579612685624	-7.49645582457576	9.61863258998825e-09	1.0099884840574e-05	9.95319235672705	"ENSG00000189056.14-RELN"	TRUE	4.99568357803799	FALSE
"ENSG00000136158.12-SPRY2"	-38.2938139552765	64.9594581402308	-7.3699025261504	1.38947820463171e-08	1.41193396529366e-05	9.60967525440382	"ENSG00000136158.12-SPRY2"	TRUE	4.85018561431764	FALSE
"ENSG00000116574.6-RHOU"	-20.0682338842634	17.9457372661216	-7.33098674105173	1.55637486279693e-08	1.53210514228019e-05	9.5036627051028	"ENSG00000116574.6-RHOU"	TRUE	4.81471142977832	FALSE
"ENSG00000134595.8-SOX3"	105.071882069042	87.881149253694	7.27432829782967	1.8363415687598e-08	1.75292714416674e-05	9.34900465573735	"ENSG00000134595.8-SOX3"	TRUE	4.75623613384567	TRUE
"ENSG00000134138.20-MEIS2"	22.4974352341115	30.4028138316108	7.21474775797947	2.18597233342862e-08	1.96743755643814e-05	9.18597824974844	"ENSG00000134138.20-MEIS2"	TRUE	4.7060990426155	TRUE
"ENSG00000185551.15-NR2F2"	11.8962681169153	14.1961037834279	7.08210075037533	3.2261528587753e-08	2.82297336678558e-05	8.82162299858144	"ENSG00000185551.15-NR2F2"	TRUE	4.54929321916538	TRUE
"ENSG00000257060.7-AC091078.1"	-3.51501068677673	4.27573220212595	-7.06653914256631	3.37724332172771e-08	2.87531194264175e-05	8.77875481422965	"ENSG00000257060.7-AC091078.1"	TRUE	4.54131503180257	FALSE
"ENSG00000148948.8-LRRC4C"	5.73609756804635	6.94127457506631	7.02455102921743	3.82157668783071e-08	3.16798650640408e-05	8.66296235609451	"ENSG00000148948.8-LRRC4C"	TRUE	4.49921667689527	TRUE
"ENSG00000120328.6-PCDHB12"	1.34618868446897	2.11076473477749	6.99112762647987	4.21717693690011e-08	3.37804570266384e-05	8.57065931697258	"ENSG00000120328.6-PCDHB12"	TRUE	4.47133447901591	TRUE
"ENSG00000175745.14-NR2F1"	14.9103624147595	17.6862515600481	6.98536551144006	4.28944567177402e-08	3.37804570266384e-05	8.55473499754892	"ENSG00000175745.14-NR2F1"	TRUE	4.47133447901591	TRUE
"ENSG00000145860.11-RNF145"	-45.4000352546231	134.374474656638	-6.97571661364762	4.41327521133746e-08	3.39079469347174e-05	8.52806155690661	"ENSG00000145860.11-RNF145"	TRUE	4.46969850517668	FALSE
"ENSG00000273136.7-NBPF26"	6.40271733617573	7.01936695375331	6.93669823528048	4.9519655778707e-08	3.71409208734536e-05	8.4201038691861	"ENSG00000273136.7-NBPF26"	TRUE	4.43014733254827	TRUE
"ENSG00000135549.15-PKIB"	53.3823569549365	63.5984629453746	6.82897637121878	6.81009250344092e-08	4.9889470686254e-05	8.12128185190776	"ENSG00000135549.15-PKIB"	TRUE	4.30199110378298	TRUE
"ENSG00000163975.12-MELTF"	3.14918413693536	7.84439891301647	6.76708045295676	8.18177979939502e-08	5.81619398575762e-05	7.94908646697124	"ENSG00000163975.12-MELTF"	TRUE	4.23536111701505	TRUE
"ENSG00000103024.7-NME3"	13.7676439654698	59.7681032843465	6.759423182147	8.36981980764348e-08	5.81619398575762e-05	7.92775950197511	"ENSG00000103024.7-NME3"	TRUE	4.23536111701505	TRUE
"ENSG00000145721.12-LIX1"	28.3490022803906	27.9666330078676	6.74724688670167	8.67785522144084e-08	5.81619398575762e-05	7.8938353321098	"ENSG00000145721.12-LIX1"	TRUE	4.23536111701505	TRUE
"ENSG00000270231.4-NBPF8"	3.80680901186991	6.84445178600667	6.70314805559482	9.89238195634317e-08	6.35959028585237e-05	7.77086217920384	"ENSG00000270231.4-NBPF8"	TRUE	4.19657086270459	TRUE
"ENSG00000091879.13-ANGPT2"	-2.29537234848039	2.39257862527631	-6.68745673749081	1.03647399212893e-07	6.52999344521066e-05	7.72706463717906	"ENSG00000091879.13-ANGPT2"	TRUE	4.18508725466831	FALSE
"ENSG00000286106.1-AC253572.1"	2.38933020559287	1.9338158518505	6.67607294011045	1.07216073706993e-07	6.62237948596863e-05	7.69527694831808	"ENSG00000286106.1-AC253572.1"	TRUE	4.1789859362478	TRUE
"ENSG00000110881.11-ASIC1"	6.62902734952688	12.9103230333317	6.6566365814138	1.1359791678405e-07	6.8816307242584e-05	7.64097803479886	"ENSG00000110881.11-ASIC1"	TRUE	4.16230863580107	TRUE
"ENSG00000138835.22-RGS3"	-12.6570373371735	31.5919941911515	-6.63817535233018	1.20014052294749e-07	7.13313709686204e-05	7.5893737940054	"ENSG00000138835.22-RGS3"	TRUE	4.14671942888293	FALSE
"ENSG00000269397.1-AC011503.2"	2.13992494209471	2.68532577228514	6.60377182271265	1.32962163074185e-07	7.7563724055554e-05	7.49313090495138	"ENSG00000269397.1-AC011503.2"	TRUE	4.11034134737633	TRUE
"ENSG00000279453.1-Z99129.4"	-1.50956757873983	3.29856275259249	-6.57920865336021	1.4306029020735e-07	7.98634505831913e-05	7.42435708158258	"ENSG00000279453.1-Z99129.4"	TRUE	4.09765192959291	FALSE
"ENSG00000106571.14-GLI3"	35.9035978578847	61.3548854801293	6.57913449420927	1.43091919704823e-07	7.98634505831913e-05	7.42414937171436	"ENSG00000106571.14-GLI3"	TRUE	4.09765192959291	TRUE
"ENSG00000096872.16-IFT74"	7.32230783506239	26.0992980351205	6.57582596837873	1.44510227714736e-07	7.98634505831913e-05	7.41488218624966	"ENSG00000096872.16-IFT74"	TRUE	4.09765192959291	TRUE
"ENSG00000180581.7-SRP9P1"	-18.7534313083717	29.8341805966942	-6.52158268379432	1.69891721037436e-07	9.0691534289972e-05	7.26282379372133	"ENSG00000180581.7-SRP9P1"	TRUE	4.04243325078714	FALSE
"ENSG00000276550.4-HERC2P2"	-29.6363223117562	44.9566512201916	-6.51941752083409	1.70993269661489e-07	9.0691534289972e-05	7.25674953003544	"ENSG00000276550.4-HERC2P2"	TRUE	4.04243325078714	FALSE
"ENSG00000164056.11-SPRY1"	-62.2921328279156	88.7205802100287	-6.51601228030958	1.72740295781033e-07	9.0691534289972e-05	7.24719556270201	"ENSG00000164056.11-SPRY1"	TRUE	4.04243325078714	FALSE
"ENSG00000168209.5-DDIT4"	-109.746359472892	124.482923443568	-6.4791994711875	1.92814491097657e-07	9.89464028278105e-05	7.14385525811891	"ENSG00000168209.5-DDIT4"	TRUE	4.00459998983989	FALSE
"ENSG00000125618.17-PAX8"	-2.4318346772268	2.07407355104877	-6.47586420809114	1.94745467614496e-07	9.89464028278105e-05	7.13448757091428	"ENSG00000125618.17-PAX8"	TRUE	4.00459998983989	FALSE
"ENSG00000198719.9-DLL1"	41.2575545578825	94.607518335812	6.46763210414529	1.9959528680917e-07	9.98008115837405e-05	7.11136272169769	"ENSG00000198719.9-DLL1"	TRUE	4.00086592700013	TRUE
