1116aIPSC	1116aNPC	1116bIPSC	1116bNPC	1128aIPSC	1128aNPC	1128bIPSC	1128bNPC	1164aIPSC	1164aNPC	1164bIPSC	1164bNPC	1206aIPSC	1206aNPC	1206bIPSC	1206bNPC	1358aIPSC	1358aNPC	1358bIPSC	1358bNPC	1428aIPSC	1428aNPC	1428bIPSC	1428bNPC	1485aIPSC	1485aNPC	1485bIPSC	1485bNPC	1928aIPSC	1928aNPC	1928bIPSC	1928bNPC	2140aIPSC	2140aNPC	2140bIPSC	2140bNPC	2220aIPSC	2220aNPC	2220bIPSC	2220bNPC
ENSG00000111728.10-ST8SIA1	3.91823248701109	26.7983651747935	5.16704952673948	20.2670679943184	2.721179858261	12.1603302445376	3.54771248780118	19.7362964508001	3.29865152310011	23.7474963972263	2.05467530063503	22.9389417569858	2.63345932871321	26.5992697141399	5.07217245888103	24.8954907741085	4.30920047792191	22.524792923203	1.99456897258034	22.4571808390251	2.6774158240509	16.2681131300078	3.58851066007926	17.5256742201856	3.44537395406481	16.7198071640672	2.79590657313424	18.8215137910413	3.37176213945956	18.0510184637997	2.16697441030683	22.8163838121938	2.92627498142151	15.5909904186507	2.39478634960184	15.589990110637	2.11232608134871	26.8041499671885	3.80120218963054	28.3635492087486
ENSG00000112333.11-NR2E1	0.391060777867949	8.03787503883023	0.397562292911851	8.35408391384919	0.502310626529385	4.0615283557546	0.579467060052944	7.28373225503775	0.531245456988515	12.2488873429	0.459837648178159	11.2117542553479	0.732475150141971	6.11736796402322	0.570770686518084	5.14339444495151	0.544298889877612	11.9141767298305	0.558585938620015	13.3068566704982	0.480104005585874	3.99244516929009	0.467944906921387	5.42204583300654	0.539610884319491	7.29607406867438	0.624381992308592	11.5499783887787	0.413661770262912	10.5461746313672	0.459824010055184	11.8620809585246	0.516631450903761	2.85504424572615	0.533559999469636	4.61850406306668	0.462020089834451	8.3746294129563	0.45307608115404	6.6781502005752
ENSG00000118407.15-FILIP1	5.47332028533089	29.3103242934866	5.67791432245021	26.1483778563952	5.27278871565363	17.9544658440997	3.65517718868229	23.8797090778325	4.34796455738929	23.53353568994	4.29316474238184	21.7143531089986	5.91467803409774	29.0205148138997	5.44943321810387	25.2157168571045	5.48476158780703	23.6303393716263	4.38053685849538	23.6586024362009	4.16180634973345	20.2472134538055	4.50999291283348	19.6803578417643	5.73203662618657	22.635973021111	4.10490037314439	21.9941890070651	3.11054188894988	26.6482452432259	3.50424175360593	20.8579314307958	4.97413670466609	18.2143277069194	3.83467989594567	18.9427854152159	5.1856014411324	25.6359573708167	7.91924838289649	26.4566329464672
ENSG00000119514.7-GALNT12	22.4232679626317	51.3048641567136	21.1104497254005	49.6417041233701	23.1680845554278	38.6810825550731	21.8630071127302	30.0596486580002	14.5256084850109	28.4313153213624	15.9108221569612	26.251116807886	18.5393604471834	48.5142959688288	20.8413831806386	37.3822281912205	20.5542093582598	29.2846041030582	21.8088224457621	28.2704323495944	22.3343057183005	29.2552237903044	21.3691253484938	34.6400077746032	18.7350439499234	27.1572017897646	17.0731585315122	30.2461240250944	16.8762540224429	28.311440819753	14.0243882654467	29.5573347204498	18.3209549086738	32.3347342377809	19.252464397963	36.1282667204972	19.6644909269901	40.8726473024603	25.2590666616659	47.8507587033714
ENSG00000135828.11-RNASEL	1.96139065995441	4.19820321481178	1.63894595551393	3.63939343692842	1.32631783155189	2.7463873052708	1.32029581649833	2.86105062647428	1.44591614788247	2.43514314806911	1.26304042632547	2.70567294944023	1.42614672516404	4.13485684022684	1.68673579789855	4.41853302893461	1.45090673426493	2.7375037309179	1.37048520495695	2.41002388225725	1.22945794958417	3.0923877161557	1.31131908500432	2.86790944018945	1.10394556667066	2.46619459116464	1.32285180739683	2.59549822940064	1.28759366478339	2.4613288019689	1.16129272330902	3.07505828602583	1.45743607897455	3.01403610877785	1.47030433536979	2.30798842462307	1.28338372354744	4.16801492822493	1.87429045367991	4.35583285511173
ENSG00000142945.13-KIF2C	58.4005385277561	108.867923594088	60.8236586803322	102.002568017366	54.9880620460534	94.6658169326463	56.2826362634635	98.4206108567825	55.132224243895	96.5107138858308	56.8472875744986	97.7685186794908	60.2942803287385	109.849481261229	59.1876755380514	106.74605820414	53.4538505077477	93.3661644621273	55.277036768117	96.7052611376325	54.8297671677938	99.2172507119872	54.6189876938954	100.653833891598	56.6480908233452	88.8488426255678	54.7416777051073	93.2478905029458	56.4765244210307	90.1605852407013	56.6352227303226	94.2678730762031	55.8020485807679	98.12824019719	57.9487558903002	97.5937691410261	54.5435011404979	106.86708719836	60.5580757225633	109.981995464741
ENSG00000144115.16-THNSL2	5.8507920533592	15.2351935898671	5.55610056312949	14.1204563950445	6.34615815250018	10.690788937472	5.93493651392952	4.55669740236673	5.07464533905705	16.7034020490979	5.74009394185422	15.4275075776317	3.91434975706166	10.4013272807664	4.84138813769332	13.0005100987262	11.4648593616721	29.3712243526498	12.205307376133	23.4406615568571	2.45403330978015	4.81070754371404	3.44275951099068	6.45517458003744	7.40537147154809	21.2133881279193	9.05361070337312	25.7260782848087	4.92274991590495	26.3464857013125	4.97743422605114	26.3725559397858	3.09513361450532	4.94725001116667	3.82079014349783	3.67985100225927	6.99114971140834	10.8654007688395	7.10102332436255	17.368722020202
ENSG00000144152.13-FBLN7	1.37393724949825	30.966731006032	1.77766768672956	33.3857133099309	0.910877382917203	17.1943267308154	0.904246824030125	24.6265051529492	1.15963372231413	33.1776118050075	0.725837970740584	32.2688524879556	0.995333405642853	32.7546816446958	1.24360191068203	33.5089771895752	1.49275446143302	25.3769845744443	1.27728073343414	24.9366030342003	0.894814922521374	21.690864740401	0.692255392420391	21.8532047357103	0.875184125722008	29.7224270157785	1.11233431477115	24.9220003870845	1.0369818187001	27.0088330173888	0.85804753637614	28.0713486815707	0.687994423221849	21.4160270496244	1.19330258484302	22.5238300225795	0.708485729848984	38.2479389606179	0.976186122932537	38.2401229744255
ENSG00000148053.16-NTRK2	0.414740733394677	2.6881816390996	0.452334581511532	3.24933085989477	0.583135029697907	1.63326112612941	0.629969379358232	3.18975119384584	0.583037241198241	3.92154048954597	0.522647723930139	3.90418364624691	0.708689794954792	1.99784572144287	0.595488594016073	2.01810526384102	0.554859275815643	4.04380678546398	0.624042074074738	3.68765480894079	0.514069623563006	2.03432614405526	0.450469760911414	2.18356139825537	0.552601493915634	3.43100794531335	0.641251726017906	3.39345749548454	0.507633631626918	3.10197345189686	0.516576168900008	3.2347159841839	0.547431775891862	1.89316825211822	0.581287621591389	2.12453851455293	0.471426420581681	2.5354664525748	0.448078969442472	2.30935555003972
ENSG00000154529.14-CNTNAP3B	3.47047453192088	21.7007946733492	3.43510035569942	26.1991620835464	2.66255930169723	12.9311574663246	1.82114413786795	10.1361448180018	4.38232269014031	20.1397802478649	4.69952101546289	20.1715319888766	2.93072193985237	26.4126867247643	3.79608158216899	19.129085095838	3.9232885599787	17.8063148736834	4.39903284570463	19.4679434958958	1.6824763622681	10.0214235085968	1.57347056980915	11.6881177513776	2.59249839020171	25.0072094647641	4.36542909362683	19.3163284259832	3.85022104138158	16.7239847515124	4.75747595705061	17.6064701390274	3.28288671657781	8.69998894087299	2.71172211740889	12.875615029245	4.17830094490436	18.6445301220461	4.05989701313123	21.7212730780825
ENSG00000157322.17-CLEC18A	0.946232355226008	9.89799618553684	0.861866996095781	12.459639375495	0.651405071407283	5.30441533405196	0.541682863334508	4.75969418833449	0.882049638829043	5.09825667083248	0.867440186567036	4.26282294116373	0.758246158759223	10.5920608422001	1.06371001828967	9.69694513737388	0.847357417610786	9.13993542255839	1.03769560039401	7.97321293903942	0.741358051255924	4.48031623961482	0.840175297566966	5.08070284547575	0.79791031488414	7.02297966694237	0.858318278819454	7.38084725711755	0.583415068383526	11.9491828614632	0.67510633506661	11.3123877840792	0.647424068936516	4.74414809622099	0.771619947761727	3.1512936063443	1.16557151509757	16.3927384073704	0.81161059705918	10.7589339415563
ENSG00000158467.16-AHCYL2	14.5981896032394	38.3971206011804	14.6816096103771	33.7564192599327	13.6892897952015	29.0423066013662	14.622686577645	32.1639890701405	13.2049418779476	30.1144377498364	13.100618074289	31.3561531537683	19.4386850718491	32.8106263594235	17.4692634525564	34.8089978213385	14.4572200365087	26.2698959157145	14.7373325643928	28.8434647597205	14.6894766192617	31.3888225544869	13.4217211139069	28.7352362354222	12.7535235014634	28.6369195178601	14.1057177837566	25.8560825031449	13.6434978397204	26.5885259613678	13.7618908154432	26.9328332688456	17.1362060576745	26.882639497787	16.3395916998419	31.0945714355248	15.0192784113822	37.9319956917883	15.3077539239956	36.0888947613224
ENSG00000159388.6-BTG2	3.22698132313752	57.0546544437292	3.5589071184134	58.8225016422995	4.32628076442835	77.8091739395104	5.21823217195575	76.4095437110094	5.24668264081519	71.7736326639358	3.96466361234683	73.6830813249009	3.01502221427659	63.7304139726368	4.26573538792746	69.2788380419058	3.92557683709638	73.1888598428108	3.66863137068911	74.2828748559651	3.44144165244685	85.6510821864476	4.10129331059223	82.2054334965588	4.39022131144193	72.5138637128104	4.07997843682127	66.0211387066234	4.24079289664722	76.9383995842251	3.63559332435519	68.830619956178	4.05528520303012	81.8872580629402	3.82649020407098	80.2187963414424	3.47779989911402	66.2376242455179	4.1123882611917	66.8927392274274
ENSG00000160360.13-GPSM1	22.4086242860937	65.0053377318376	23.9721453503801	70.3005398753223	18.4453471342344	54.618336167762	19.0635588575203	56.2151566474673	22.4261915927385	69.8628808114495	23.0764182754526	68.7707667275475	20.4958773664847	65.9513495077852	22.3396063226881	68.0651852213937	20.4383664504365	68.6696871044466	21.8462787293157	68.6705571477219	17.0593374691758	56.3206687400899	18.599989386539	55.4678572201335	22.070614109265	71.3918825987927	21.7821928898814	75.0328357109574	21.8589971177706	66.6088695016085	21.9758460467472	66.7176431779208	15.8566600218939	57.8430919612743	16.2093330142836	60.0574675473129	22.3343280955677	53.3367952652132	25.5423572419416	65.6311751726779
ENSG00000163040.14-CCDC74A	23.35255	82.12279	21.28929	81.46315	23.40443	59.29787	20.55194	64.08577	15.98307	71.09475	20.45257	79.33043	26.64084	76.24782	26.70587	69.97525	24.94657	65.06571	22.45966	59.9141	19.6272	58.27633	25.85978	55.61748	18.97874	58.27817	22.38423	69.15509	19.57842	69.42404	20.48947	64.09549	17.33628	58.03245	20.2798	56.158	22.96875	79.58416	25.53537	83.9268
ENSG00000163661.4-PTX3	1.971496	52.53822	2.710027	62.73013	1.858912	40.04688	2.525692	75.12746	1.903143	103.5025	1.115247	89.6547	1.482683	51.50877	1.976491	38.65124	1.39581	89.9952	1.845126	95.40885	1.588632	45.15369	1.709645	50.65732	2.623508	81.9098	1.534853	103.3785	1.235778	88.93584	1.289386	102.3852	1.136481	51.47827	1.829364	53.46667	2.168583	45.86366	1.317227	43.79064
ENSG00000166483.11-WEE1	69.82476	66.26298	64.29782	75.05324	70.90995	108.0369	80.69656	99.52531	79.48957	78.81198	83.9915	82.51511	72.41255	78.64185	62.08808	79.78071	69.74075	80.26422	74.24908	91.78237	72.27206	116.4475	75.12693	106.5465	67.93058	98.30808	71.81549	78.40957	62.34122	91.36589	66.69906	92.72261	71.47481	116.718	67.92753	106.1829	63.23078	88.48108	68.1948	84.5895
ENSG00000182175.14-RGMA	46.26442	286.123	43.93184	314.2628	48.32554	297.0155	41.31397	313.8284	42.04672	375.6197	44.00649	365.0857	39.49158	308.8234	42.00006	332.2593	48.7416	335.2054	48.61855	335.0166	37.52299	279.5921	43.13844	294.7906	47.5424	377.7031	45.04446	372.3299	43.75287	371.0982	40.04151	367.6731	47.6354	257.247	46.55043	271.4521	51.61992	248.4813	51.09778	279.3663
ENSG00000182255.7-KCNA4	0.5941656	5.544334	0.6122439	5.129506	0.6341415	1.699566	0.4441436	2.29349	0.5792477	4.027157	0.542397	3.692513	0.6632747	5.381601	0.6469349	2.665023	1.150764	4.006114	0.667486	2.684753	0.420676	1.846507	0.4551915	1.768518	0.3871468	4.251678	0.7687455	2.864295	0.8308031	2.50397	0.4652145	2.925806	0.6125589	1.604342	0.613743	1.823075	0.475183	3.437073	0.7770946	4.888833
ENSG00000185485.14-SDHAP1	15.57855	41.9422	17.24999	36.34585	22.48387	37.24666	25.89003	60.25353	17.96833	35.56855	20.33387	28.97993	19.3489	46.60792	23.33144	40.41718	13.76524	26.32426	13.76115	21.19412	20.22666	44.54913	18.71541	54.52617	12.70446	29.23944	14.55998	22.54351	12.11075	30.75939	12.1645	24.38972	24.30222	41.60322	25.43081	53.41692	19.18571	40.41519	20.84256	41.61605
ENSG00000188783.6-PRELP	0.6988794	4.348811	0.7275784	4.140802	0.6287479	3.107605	0.831343	2.659075	0.7606249	3.464379	0.7100619	3.056441	0.6710953	3.979399	0.7809707	4.447198	0.8068919	3.073251	0.9033091	2.9552	0.6133185	2.551426	0.6210175	3.256878	0.8129793	2.753883	0.7607995	2.955667	0.9014586	2.8374	0.63083	2.830265	0.8560497	2.463802	0.6903809	3.094908	0.6295414	3.75369	0.9503948	4.09546
ENSG00000196369.11-SRGAP2B	14.60792	33.62088	15.29321	34.77848	14.67368	29.61686	16.22646	23.40921	10.7659	19.4882	7.559562	23.09725	15.50261	33.26773	15.25809	25.70217	14.27724	20.85567	11.38707	25.85585	13.86923	27.23016	16.34388	25.03574	11.03487	23.21824	11.51202	20.75702	13.99003	19.01676	10.58981	20.92282	14.72214	26.64466	16.67525	25.70984	14.5624	28.6529	15.7667	36.40915
ENSG00000198121.13-LPAR1	2.708799	4.026191	3.076965	3.702475	3.021145	8.558151	3.587934	5.201493	4.285161	3.393264	4.089839	2.813973	2.454716	4.805401	3.201386	5.628799	3.845047	3.00262	2.793488	3.350804	3.50879	9.121509	4.157274	6.278239	2.44351	3.953417	3.220607	3.849393	3.363713	3.431772	3.564179	4.570204	3.19332	8.507793	5.077173	6.328368	3.298331	4.067275	4.275745	4.52361
ENSG00000215790.7-SLC35E2A	14.68013	28.17046	16.02109	25.54921	12.7282	15.77144	11.03992	21.50592	13.45215	22.36976	15.73048	21.23255	19.97167	30.68024	16.2339	31.4998	14.90184	20.58543	12.59206	17.11505	13.50014	19.42428	13.86943	20.4476	12.26821	16.09545	13.8274	20.14708	11.94644	26.12354	12.0702	20.44829	9.511929	16.98366	10.84288	18.30921	13.55682	29.15106	20.14849	34.36184
ENSG00000230772.1-VN1R108P	0.568242	1.933735	0.5590903	2.198061	0.6267527	1.338653	0.5062018	1.236299	0.5564424	0.5209634	0.6113176	1.229516	0.9744333	2.535014	0.6306919	1.516524	0.8691979	0.6422732	1.166044	0.6081482	0.6719225	1.918544	1.024449	0.8567393	0.838548	0.9838858	0.5606421	0.6403477	0.6937255	0.9102406	0.5296207	1.004458	0.9613419	1.097748	1.001072	1.231339	0.9015486	1.630453	0.805276	2.172252
ENSG00000231431.7-FAR2P4	0.5744289	1.561101	0.8059768	1.543492	0.5445689	0.7736058	0.5387291	0.5299947	0.5776755	0.5596381	0.4981086	0.6450306	0.7852692	1.507148	0.8287186	1.181461	1.040218	0.7709026	0.6803217	0.7759883	0.5890969	0.7991758	0.5593469	0.5110263	0.5666263	0.6510597	0.6717694	0.7272657	0.5820396	1.299271	0.5538877	0.7739134	0.4658296	0.7111289	0.5642165	0.467228	1.0499	2.1268	0.5483438	2.097214
ENSG00000233098.9-CCDC144NL-AS1	22.88907	65.24644	29.38599	53.05594	58.32704	90.65262	56.1514	137.94	26.46857	59.4228	29.90873	58.50582	25.52408	46.2044	25.5866	40.18405	29.26293	41.35353	31.05648	40.15617	25.66049	92.62704	27.17068	94.16309	19.59029	68.90844	21.52195	47.08601	10.60415	39.40912	11.18993	38.00507	55.40512	94.22881	45.38325	121.169	25.90254	44.69182	39.39635	35.59786
ENSG00000234899.10-SOX9-AS1	1.609754	18.50963	0.9309963	18.38448	0.9221328	12.06915	0.6271507	11.26008	0.7674809	15.53027	0.896632	15.9253	0.8314571	18.15953	1.169419	19.62226	0.9116972	11.78248	2.692512	15.96232	0.8058261	11.30004	1.379278	10.19904	1.067892	15.65642	1.199701	13.8277	1.002203	18.6601	1.242288	12.03188	1.392524	12.41633	1.113541	8.312662	0.6025439	17.16037	1.763854	19.78368
ENSG00000235994.4-HGC6.3	0.5644763	2.283286	0.9355894	1.556281	0.8346555	1.217975	0.6794855	1.050668	0.6711253	1.555508	1.040923	2.132377	0.8981155	2.192395	0.9218465	2.081954	0.6820291	1.433229	1.284633	1.44073	0.4646904	1.112546	0.6803446	1.082354	0.6025368	1.509487	0.9616081	1.393869	0.7652923	1.834996	0.7851604	2.000998	0.7725342	0.7904457	0.6606689	0.8812012	0.9179461	2.205277	0.7313682	2.928917
ENSG00000244694.7-PTCHD4	0.8068782	10.69253	0.7746827	12.29384	0.8105978	18.75658	1.036211	21.46827	0.684085	19.04241	0.7936363	19.05083	0.911812	12.44889	0.7252659	13.37454	0.7926882	12.8789	0.8598479	15.38057	0.9590647	20.58436	0.8988344	19.7035	0.6877634	17.38326	0.8084046	13.95777	0.7380108	15.82405	0.8146448	17.18436	0.9087357	21.04996	1.02011	20.15731	0.6840056	16.11242	0.5362987	14.17076
ENSG00000245498.7-AP000866.1	3.047635	6.898425	2.504673	7.510759	2.746078	5.203389	2.785385	5.522214	1.937458	5.752678	2.397961	6.533115	2.636833	7.718573	3.090238	7.082745	2.541621	5.882079	2.482105	6.088583	2.32678	4.917089	2.656734	6.352193	2.95173	4.895595	2.436549	5.333939	2.706228	5.713141	2.598626	5.669055	2.468142	5.718286	2.638015	4.849327	2.625049	7.421701	2.610602	8.475766
ENSG00000253341.1-AC115837.1	3.712418	13.11434	2.661493	12.245	3.403429	4.292238	2.226128	3.619946	1.988017	3.885277	2.999409	3.701526	4.922964	10.43718	3.23735	9.19919	4.002028	14.23043	3.506889	8.741416	4.268038	4.989498	3.652606	3.514025	3.227888	4.486005	3.732564	6.174683	3.235563	7.293651	3.279644	9.171657	3.605931	3.058955	3.702285	1.992721	2.154308	15.89393	4.17297	16.26745
ENSG00000254245.2-PCDHGA3	1.307889	2.786227	1.224787	4.201598	0.7486263	1.498015	0.7427165	1.055507	0.8278894	1.417885	0.6729738	1.802201	1.578909	3.814101	1.36273	1.927295	0.9674796	2.046963	1.263603	1.74993	0.8024372	1.118717	0.8505616	1.127423	0.8908138	1.875271	0.9949137	1.56161	0.9537795	2.076294	0.7291234	2.353676	0.6974499	1.474268	0.7361406	0.8071965	1.550493	4.370714	1.369936	3.666955
ENSG00000254389.3-RHPN1-AS1	1.699753	6.128068	2.163532	6.036518	1.865136	5.115246	1.549704	4.687796	1.580971	5.302865	2.42108	4.806454	1.801316	6.185968	2.205122	6.046462	2.1592	4.66613	1.784266	4.47932	2.372883	4.363494	2.094317	5.217037	1.706265	4.345995	2.057904	4.914453	2.406549	4.662027	2.399061	4.99757	2.197456	5.059377	1.625414	5.224477	1.891577	6.716657	1.640293	6.01367
ENSG00000257935.2-LHX5-AS1	0.4956191	65.68817	0.8799944	66.03653	0.5991649	43.38043	1.084375	23.62795	0.8025141	41.35719	0.7518914	46.31134	0.7619944	53.76121	0.559442	84.62573	3.115491	41.0758	1.271703	39.13689	0.5563196	38.71414	0.5574996	34.0342	1.904738	34.59354	1.001218	40.7598	2.583692	46.41578	0.4093766	35.66335	0.5479953	35.77187	0.7267085	32.09634	0.8467716	58.6698	1.02885	65.27137
ENSG00000259943.1-AL050341.2	5.379775	18.91472	6.652975	18.75651	6.060432	15.76028	5.597555	14.88683	5.824259	15.34737	6.124116	14.42792	6.195231	18.65133	6.561773	18.32384	6.19598	15.81823	6.075782	17.61576	7.103187	14.45454	5.328541	16.53156	6.219834	14.96364	6.08896	15.94664	6.115691	15.69262	6.437691	16.26224	6.778351	13.76023	6.970734	14.88931	6.099464	16.98488	7.043817	18.79286
ENSG00000273136.7-NBPF26	5.532125	10.42846	4.366451	13.92537	4.257815	6.706811	3.800785	4.081977	3.731472	9.672509	3.008081	9.750607	3.723251	11.13235	3.783899	11.82297	5.702596	16.36784	5.965842	11.08826	1.625161	6.319963	1.651384	4.684402	5.848937	12.49366	4.54331	9.759138	3.975762	11.16042	3.534502	12.71267	2.022831	5.256522	2.38798	4.287855	4.750866	13.16954	3.441298	18.29899
ENSG00000274512.5-TBC1D3L	6.719672	30.06188	7.880065	27.09069	4.847502	7.509052	7.78307	7.951387	2.954107	18.37971	2.631792	14.30712	4.538418	29.27374	7.694655	17.51758	3.754441	6.945765	3.828089	4.779733	1.079025	5.662343	0.7827095	7.398596	1.849991	4.057217	3.573621	7.558415	2.196227	5.637222	3.477912	4.206197	7.837636	5.542105	5.888705	5.903473	7.39027	37.59276	3.363376	29.13905
