1116aIPSC	1116aNPC	1116bIPSC	1116bNPC	1128aIPSC	1128aNPC	1128bIPSC	1128bNPC	1164aIPSC	1164aNPC	1164bIPSC	1164bNPC	1206aIPSC	1206aNPC	1206bIPSC	1206bNPC	1358aIPSC	1358aNPC	1358bIPSC	1358bNPC	1428aIPSC	1428aNPC	1428bIPSC	1428bNPC	1485aIPSC	1485aNPC	1485bIPSC	1485bNPC	1928aIPSC	1928aNPC	1928bIPSC	1928bNPC	2140aIPSC	2140aNPC	2140bIPSC	2140bNPC	2220aIPSC	2220aNPC	2220bIPSC	2220bNPC
ENSG00000165280.16-VCP	303.3464	245.5924	296.0178	249.3129	291.5221	255.3853	294.1863	264.1239	303.7224	269.1199	298.6827	251.5378	281.4754	244.6329	282.3633	253.9425	278.0062	271.6412	294.3693	273.7848	318.3823	259.2339	307.649	264.9502	292.5697	263.468	298.479	279.7679	301.1837	279.1996	299.2558	276.2944	277.4744	275.6166	282.6817	257.1889	285.6145	251.8266	276.1611	245.9289
ENSG00000167281.19-RBFOX3	28.86791	6.029083	37.62114	3.544453	28.21825	3.172548	31.9871	4.549631	37.31274	2.312802	48.13552	5.128428	29.49971	3.8795	36.00234	5.296093	43.00683	2.426601	36.89098	1.710452	36.10475	3.439568	33.79644	4.533902	32.85746	2.517157	33.92471	2.935292	47.13762	2.706277	35.55643	2.352679	43.57268	7.65359	35.20463	2.744165	35.66927	3.320766	32.85239	3.59093
ENSG00000170370.12-EMX2	0.4494067	190.4974	0.4676558	172.6439	0.585517	94.62683	0.6593079	124.4003	0.4924686	157.3794	0.4454247	181.6062	0.7447216	108.4556	0.6190623	83.11284	0.5966312	178.5344	0.6071134	194.5218	0.4675029	90.79153	0.4731258	100.2355	0.4687984	139.618	0.6407373	156.4669	0.4872258	121.585	0.5579826	114.0783	0.5199925	106.8411	0.5005802	105.3957	0.4308257	160.3212	0.4339375	139.3951
ENSG00000173917.10-HOXB2	0.6334859	0.5657132	0.5719054	0.5784449	0.5446484	0.5980604	0.9406103	0.6010267	0.5583557	0.5721187	0.555759	0.5651929	0.5334717	0.5346159	0.554362	0.5452187	0.5593178	0.597034	0.572865	0.5972221	0.5606405	0.566897	0.5605057	0.6417557	0.5329868	0.4901513	0.5799054	0.636447	0.5543401	0.5532692	0.5377198	0.5565663	0.5483703	0.5496716	0.9522286	0.5535883	0.5814027	0.5164646	0.5462173	0.5514124
ENSG00000181449.4-SOX2	298.0626	756.6358	316.6839	743.5193	329.4613	485.0962	288.058	647.8498	288.4583	664.4343	297.3392	646.8911	331.5824	674.9758	334.9794	625.1626	358.6928	548.9369	311.0061	579.0723	278.9157	530.4864	305.9078	539.02	306.5878	615.9254	300.9072	615.6794	317.543	534.7059	273.1235	534.3507	357.9036	514.4321	333.1253	563.2023	342.3772	522.1078	369.4489	607.2414
ENSG00000196092.14-PAX5	0.5664371	0.5733502	0.5963482	0.5778214	0.5874182	0.5686122	0.5844118	0.6103557	0.5559486	0.5585888	0.6312355	0.5571633	0.7174423	0.5604026	0.6918353	0.5677245	0.7034906	0.6011942	0.578428	0.5835061	0.6833782	0.5826004	0.6394531	0.5613642	0.8057322	0.6466731	0.5805572	0.5043952	0.5672212	0.5806135	0.6299006	0.5731999	0.7559963	0.5718894	0.5943661	0.5717325	0.681438	0.5554658	0.6685719	0.5645945
ENSG00000224243.2-SOX1-OT	1.058911	17.32653	0.6137561	14.64389	0.5738272	12.38434	0.5971079	16.97773	0.5543756	15.66926	0.5420455	15.04548	0.5274923	18.71921	0.5814267	22.17389	1.035555	15.60791	0.5509666	17.16061	0.6263779	16.54018	0.5928362	17.98623	1.869911	11.3824	0.4766047	14.69492	0.5710396	20.17056	0.5909767	14.25825	0.4920292	18.97651	0.4892672	16.13842	0.5621458	18.06176	0.5436878	20.14742
ENSG00000242808.9-SOX2-OT	6.187017	20.07106	8.104764	13.58019	5.472948	13.16748	5.632086	15.13604	8.673312	16.26172	6.264402	16.3484	4.165968	18.19918	7.777277	22.16234	5.275086	19.34017	4.884789	20.19106	4.499311	15.95362	5.614031	15.6816	5.623939	17.769	6.157618	19.3352	6.167261	19.31045	7.264536	20.17222	5.241395	13.11585	6.46496	14.09514	6.57301	15.70886	5.37421	19.47968
ENSG00000248550.4-OTX2-AS1	0.6036043	1.492488	0.6143092	2.111586	0.5215802	1.774714	0.6238573	1.650071	0.5304218	2.332224	0.5337393	2.139507	0.4765432	2.869565	0.5587703	1.824842	0.6654172	1.43849	0.7421593	1.2508	0.6294896	1.433073	0.5986647	1.857021	0.5964732	1.778785	0.6000698	1.629019	0.5576445	3.09566	0.5790987	1.67524	0.5231079	1.678325	0.4967709	1.657675	0.646787	1.617523	0.5937131	2.831577
ENSG00000257126.6-FOXG1-AS1	0.5992083	8.67504	0.6213651	12.10703	0.5020356	9.891684	0.512067	8.289266	0.4915524	11.38319	0.4919127	10.61535	0.5570116	9.626112	0.7520972	7.630195	0.5834649	8.426492	0.6945965	9.669843	0.6253992	5.838808	0.5981281	8.989781	0.5467228	11.65847	0.579687	9.424073	0.5033534	10.07556	0.530503	10.6278	0.5364298	7.0657	0.4532804	11.79537	0.6442672	12.2686	0.5086314	8.237767
ENSG00000258947.7-TUBB3	251.2962	337.2189	261.401	371.6429	270.1535	385.8252	293.4731	363.0207	286.1854	269.14	275.6736	263.0711	330.7917	310.7522	331.6496	277.6009	242.1488	278.9524	246.8292	296.0294	343.5817	328.7451	314.1223	365.4789	308.1283	252.4753	245.407	320.5415	209.2909	316.7058	247.8306	277.0503	254.2285	470.1492	262.1026	340.5488	369.3408	362.2948	379.3245	260.1243
